year,finder,category,cves
2022,koocola,other,2
2022,Yongil Lee with SSD Secure Disclosure,other,2
2022,Nick Landers with NetSPI,other,2
2022,Yuhao Weng with Sangfor,other,2
2022,Michael DePlante (@izobashi) of Trend Micro Zero Day Initiative,other,2
2022,Lê Hữu Quang Linh with STAR Labs,other,2
2022,Stiv Kupchik with Akamai,other,2
2022,"rskvp93 , Q5Ca and nxhoang99 with VcsLab of Viettel Cyber Security",other,2
2022,Kaijie & Guigui,other,2
2022,Zesen Ye (@wh1tc) and Zhiniang Peng (@edwardzpeng) with Sangfor,other,2
2022,MUHAMMAD ZAID GHIFARI with KALIMMANTAN UTARA,other,2
2022,Kunlun lab (https://www.cyberkl.com) via TianfuCup (https://www.tianfucup.com),other,2
2022,"Jaanus K\xc3\xa4\xc3\xa4p, Clarified Security working with Trend Micro Zero Day Initiative",other,2
2022,Thibault Van Geluwe de Berlaere with Mandiant,other,2
2022,yyjb with http://blog.noah.360.net/,other,2
2022,Jaanus Kääp with Clarified Security,other,2
2022,namnp working with Trend Micro Zero Day Initiative,other,2
2022,StackLeader in Tianfu Cup,other,2
2022,Thunder J and Boxer,other,2
2022,ShiLongan with NSFOCUS TIANJI LAB,other,2
2022,Zhiniang Peng (@edwardzpeng) & Zesen Ye (@wh1tc) with Sangfor,other,2
2022,Matthieu Buffet,other,2
2022,luckyu with NSFOCUS TIANYUAN LAB,other,2
2022,Thunder_J and Boxer with Vulnerability Research Institute,other,2
2022,luoquan,other,2
2022,Sergei Glazunov with Google Project Zero,other,2
2022,Microsoft Threat Intelligence Center (MSTIC) Microsoft Security Response Center (MSRC),other,2
2022,Nathan Shomber of Microsoft,other,2
2022,Jimi Sebree with Tenable,other,2
2022,Ye Zhang (@co0py_Cat) with Baidu Security,other,2
2022,PeaceMaker,other,2
2022,Quan Jin with DBAPPSecurity,other,2
2022,Brandon Chong Wee Kiat,other,2
2022,Wayne Low of Fortinet's FortiGuard Lab,other,2
2022,jackery,other,2
2022,ZiMi (@YHZX_2013) with Alibaba Orion Security Lab,other,2
2022,Lars Eidnes with CatchJS,other,2
2022,William Soderberg with F-Secure,other,2
2022,Wen with Kunlun Lab,other,2
2022,0xea31,other,2
2022,Eran Zimmerman Gonen with Accenture Security Israel,other,2
2022,Piotr Bazydlo (@chudypb) of Trend Micro Zero Day Initiative,other,2
2022,Piotr Bazydlo (@chudypb) working with Trend Micro Zero Day Initiative,other,2
2022,zcgonvh with 360 noah lab,other,2
2022,Microsoft's Windows Servicing and Delivery Group - Network Security and Containers (NSC) Team,other,2
2022,Keqi Hu,other,2
2022,Rocco Calvi (@TecR0c) with TecSecurity,other,2
2022,Bing Sun and Jin Liu,other,2
2022,Sunglin from the Knownsec 404 team with knownsec,other,2
2022,DA-0x43-Dx4-DA-Hx2-Tx2-TP-S-Q from GTSC working with Trend Micro Zero Day Initiative,other,2
2022,PETER HLAVATY with Banana Mode,other,1
2022,rezer0dai with Independent Slavic Voyage,other,1
2022,rezer0dai with NoBananas NoBugzz,other,1
2022,rezer0dai with Capo di Frutti,other,1
2022,Adam Podlosky and Amir Bazine of Crowdstrike,other,1
2022,RyeLv(@b2ahex),other,1
2022,MOHIT RAJ,other,1
2022,"Daejin Lee, Seunghoe Kim, Donguk Kim of S2W Inc.",other,1
2022,Victor Portal with Deloitte Spain,other,1
2022,AppModel Deployment (DXP),other,1
2022,JeongOh Kyea of THEORI working with Trend Micro Zero Day Initiative,other,1
2022,Zubair Ashraf with Crowdstrike,other,1
2022,Firooz Akbari of VMware,other,1
2022,Mattias Borg and Stefan Schörling with Onevinn AB,other,1
2022,Pasi Saarinen with F-Secure,other,1
2022,KLINIX5,other,1
2022,namnp from Viettel Cyber Security,other,1
2022,Nils Ole Timm (@firzen14) working with Trend Micro Zero Day Initiative,other,1
2022,Jake Baines with Rapid7,other,1
2022,JeongOh Kyea of THEORI working with Trend Micro's Zero Day Initiative,other,1
2022,Jinquan with DBAPPSecurity Threat Intelligence Center,other,1
2022,BugHunter010 (@CyberKunlun),other,1
2022,"DoHyun Lee(@l33d0hyun) with DNSLab, Korea University",other,1
2022,SeungYun LEE(@SeungYun_Le2),other,1
2022,s7331 with Control Gap,other,1
2022,satanon with NCSC,other,1
2022,Fernando Perera with LAYAKK,other,1
2022,Jose Pico with LAYAKK,other,1
2022,jinmo123 with Theori,other,1
2022,vinhthp1712 working with Trend Micro Zero Day Initiative,other,1
2022,Zoltan Harmath of Microsoft,other,1
2022,PETER HLAVATY with Fruit your Game,other,1
2022,Bruno PUJOS (@brunopujos) from REverse Tactics working with Trend Micro Zero Day Initiative,other,1
2022,nhiadt12 from Viettel Cyber Security working with Trend Micro Zero Day Initiative,other,1
2022,Imre Rad,other,1
2022,Arimura,other,1
2022,insu of 78 Research Lab working with Trend Micro Zero Day Initiative,other,1
2022,Matt Graeber with Red Canary,other,1
2022,Bill Demirkapi of Microsoft,other,1
2022,Xuefeng Li (@lxf02942370) & Zhiniang Peng (@edwardzpeng) of Sangfor,other,1
2022,liuquan of K360 Security,other,1
2022,"Phan Thanh Duy (@PTDuy), Le Huu Quang Linh (@linhlhq) of STAR Labs working with Trend Micro Zero Day Initiative",other,1
2022,QueryX Team with THEORI,other,1
2022,Eduardo Braun Prado working with Trend Micro Zero Day Initiative,other,1
2022,Hidetake Jo with Microsoft,other,1
2022,Tianze Ding (@D1iv3) with Tencent Xuanwu Lab,other,1
2022,Tianze Ding(@D1iv3) with Tencent Security Xuanwu Lab,other,1
2022,Tianze Ding (@D1iv3) with Tencent Security Xuanwu Lab,other,1
2022,Sick Codes with Sick Codes,other,1
2022,Rohit Gurunath - (MSFT),other,1
2022,Felix Wilhelm of Google Project Zero,other,1
2022,Eduardo Braun Prado,other,1
2022,Jason Martinsen,other,1
2022,Discovered by Claudio Bozzato and Lilith of Cisco Talos. with Cisco Talos,other,1
2022,T0 working with Trend Micro Zero Day Initiative,other,1
2022,John Page (aka hyp3rlinx) of ApparitionSec,other,1
2022,j00sean,other,1
2022,"l1nk3d, renyimen, and lm0963 with TIANGONG Team of Legendsec at Qi'anxin Group",other,1
2022,"lm0963, l1nk3d and renyimen with From TianGong Team of Legendsec at Qi'anxin Group",other,1
2022,Wayne Low of Fortinet's FortGuard Lab,other,1
2022,Ahmed ElMasry (O.M.H),other,1
2022,Alec Stuart with Telstra,other,1
2022,"Q5Ca , hoangnx99 with VCSLAB of Viettel Cyber Security and DieuLink",other,1
2022,Will Dormann,other,1
2022,David Leadbeater with G-Research,other,1
2022,Filip Dragović with Infigo IS,other,1
2022,K. Edward with PHi,other,1
2022,Eugene,other,1
2022,Andr.Ess,other,1
2022,Eleftherios Panos with Nettitude,other,1
2022,Tao Yan (@Ga1ois) and Ken Hsu with Palo Alto Networks,other,1
2022,George Hughey with MSRC Vulnerabilities & Mitigations,other,1
2022,Denis Faiustov,other,1
2022,Ruslan Sayfiev,other,1
2022,MEng351,other,1
2022,ze0r with VenusTech ADLab,other,1
2022,Ryan Nicholson with Blue Mountain Cyber,other,1
2022,Luka Pribani luxzg,other,1
2022,Roman Azarenko with IOPSYS Software Solutions AB,other,1
2022,khangkito - Tran Van Khang (VinCSS) working with Trend Micro Zero Day Initiative,other,1
2022,Michael DePlante (@izobashi) Trend Micro Zero Day Initiative,other,1
2022,Frank Cozijnsen of the KPN REDteam,other,1
2022,RyeLv(@b2ahex) of Tencent,other,1
2022,rezer0dai with Tutti Frutti,other,1
2022,malacupa,other,1
2022,Alon Zahavi and Nir Chako with CyberArk Labs,other,1
2022,Young Min Kim with CompSec Lab at Seoul National University,other,1
2022,Steven Seeley (mr_me),other,1
2022,NSFOCUS TIANJI Lab via TianfuCup,other,1
2022,levatao and eastjiao,other,1
2022,Zesen Ye (@wh1tc) & Zhiniang Peng( @edwardzpeng ) of Sangfor,other,1
2022,rezer0dai with EatingFigs ENooPig,other,1
2022,Bo Wu,other,1
2022,Oliver Lyak with Institut For Cyber Risk,other,1
2022,Xuefeng Li (@lxf02942370) & Zhiniang Peng (@edwardzpeng) of Sangfor Via Tianfu CUP,other,1
2022,Kunlun Lab via TianfuCup,other,1
2022,ziming zhang of Ant Security Light-Year Lab,other,1
2022,DoHyun Lee(@l33d0hyun),other,1
2022,SeungYun LEE,other,1
2022,Harsh Tyagi,other,1
2022,Kunlun Lab,other,1
2022,Ronnie Salomonsen with Mandiant,other,1
2022,Zhihua Yao with KunLun Lab,other,1
2022,"aks.doker ,99k ,yuanheng lab",other,1
2022,Trend Micro’s Zero Day Initiative (ZDI),other,1
2022,Etienne Champetier (@champtar),other,1
2022,Mikhail Medvedev (M3ik Shizuka),other,1
2022,"Levi Broderick, Microsoft and Andrew Ruddick , Microsoft Security Response Center",other,1
2022,Mickey Shkatov,other,1
2022,Qinrun Dai(@2st) of Singular Security Lab,other,1
2022,BugHunter010 with KunLun Lab,other,1
2022,Wei in Kunlun Lab,other,1
2022,The UK’s National Cyber Security Centre (NCSC),other,1
2022,"Andrew Ruddick , Microsoft Security Response Center",other,1
2022,Pham Van Khanh @rskvp93 from Viettel Cyber Security,other,1
2022,Big CJTeam of Tianfu Cup,other,1
2022,HuanGMz@ KnownSec 404 Team,other,1
2022,sunglin @ KnownSec 404 Team,other,1
2022,Tongqing Zhu @ KnownSec 404 Team,other,1
2022,Hcamael @ KnownSec 404 Team,other,1
2022,Zhiniang Peng @edwardzpeng & Byzero with Sangfor,other,1
2022,Zhiniang Peng (@edwardzpeng) Zesen Ye (@wh1tc) with Sangfor,other,1
2022,Pontus Persson with Omegapoint,other,1
2022,Dr. Florian Hauser with Code White GmbH,other,1
2022,Sophie Schmieg with Google,other,1
2022,"Victor Mata with FusionX, Accenture Security",other,1
2022,willJ of vulnerability research institute,other,1
2022,Boxer with Vulnerability Research Institute,other,1
2022,"Colas Le Guernic, Jeremy Rubert, and Anonymous with Thalium",other,1
2022,Krzysztof Andrusiak,other,1
2022,TJ with FuzzWorks,fuzz,1
2022,Luoquan,other,1
2022,James Sharpe with Zenotech Ltd,other,1
2022,Aviv Sasson with Palo Alto Networks,other,1
2022,Andrew Ruddick with Microsoft Security Response Center,other,1
2022,George Hughey with Microsoft Security Response Center,other,1
2022,Huichen Lin and Dong Seong Kim of School of Information Technology and Electrical Engineering - The University of Queensland,other,1
2022,Yuhao Weng ( @cjm00nw ) & Zhiniang Peng( @edwardzpeng ) of Sangfor,other,1
2022,H01 and H02 from FPT Software Cyber Security Assurance Service working with Trend Micro Zero Day Initiative,other,1
2022,Q5Ca with VCSLAB of Viettel Cyber Security,other,1
2022,QueryX Team with Theori,other,1
2022,Microsoft WSD CoreNet team,other,1
2022,James Tsz Ko Yeung,other,1
2022,Dirk-jan Mollema,other,1
2022,Rohit Gurunath and Logan Gabriel,other,1
2022,"Levi Broderick with Microsoft and Andrew Ruddick , Microsoft Security Response Center",other,1
2022,Lucas Leong (@_wmliang_) of Trend Micro Zero Day Initiative,other,1
2022,Dhanesh Kizhakkinan of Mandian,other,1
2022,Azure Yang with Cyber Kunlun Lab,other,1
2022,Milan Kyselica with IstroSec,other,1
2022,Ben Lichtman,other,1
2022,Steven21,other,1
2022,"Hugo Cao of SandCastle, LilangWu, Moony Li of mobile security research of Trend Micro",other,1
2022,Anonymous with SSD Secure Disclosure,other,1
2022,Rick Veldhoven,other,1
2022,HyungSeok Han with Theori,other,1
2022,Ronnie Salomonsen from Mandiant,other,1
2022,Wladimir Palant,other,1
2022,rezer0dai with Calories for GOOD,other,1
2022,Markus Wulftange @mwulftange,other,1
2022,keqi hu,other,1
2022,Sooraj K S (@soorajks) with Sophos,other,1
2022,"Ver(@Ver0759) , Lewis(@LewisLee53) and Zhiniang Peng (@edwardzpeng) with Sangfor",other,1
2022,Felix Boulet,other,1
2022,Felix B.,other,1
2022,Lockheed Martin Red Team,other,1
2022,NDevTK,other,1
2022,Gijs Hollestelle with FalconForce,other,1
2022,Lewis Lee and Chunyang Han and Zhiniang Peng with Sangfor,other,1
2022,liubenjin with Codesafe Team of Legendsec at QI-ANXIN Group,other,1
2022,"Joe Bialek, MSRC Vulnerabilities and Mitigations Team",other,1
2022,Aapo Oksman with Nixu Cybersecurity,other,1
2022,Raphael John with Bertelsmann Printing Group,other,1
2022,Uncodable working with Trend Micro Zero Day Initiative,other,1
2022,"Xuefeng Li , Zhiniang Peng , and Feng Dong with Sangfor",other,1
2022,Andrew Bartlett of Catalyst and Samba Team,other,1
2022,willJ from CDSRC,other,1
2022,Xuefeng Li (@lxf02942370) & Zhiniang Peng (@edwardzpeng) of,other,1
2022,Nguyen Tien Giang with STAR Labs,other,1
2022,Q5Ca with NCSC Vietnam,other,1
2022,Yuhao Weng & Zhiniang Peng & Feng Dong with Sangfor,other,1
2022,Jinquan with DBAPPSecurity Lieying Lab,other,1
2022,Xuefeng Li (@lxf02942370) & Zhiniang Peng (@edwardzpeng) & Feng Dong of Sangfor,other,1
2022,George Hughey,other,1
2022,Matt Wesemann with Microsoft,other,1
2022,ZhangYang working with Trend Micro Zero Day Initiative,other,1
2022,Felix B,other,1
2022,Oliver Lyak (@ly4k_) of Institut For Cyber Risk working with Trend Micro Zero Day Initiative,other,1
2022,Joonas Tuomisto of Fujitsu Finland,other,1
2022,Thomas Chauchefoin with SonarSource,other,1
2022,crazyman with Shadow Chaser Group,other,1
2022,Huichen Lin and Dong Seong Kim with School of Information Technology and Electrical Engineering - The University of Queensland,other,1
2022,Filip Dragovic with Infigo IS,other,1
2022,Li Jian Tao (@CurseRed) with STAR Labs,other,1
2022,Benoît Sevens and Clément Lecigne of Google's Threat Analysis Group,other,1
2022,Eran Segal with Safebreach,other,1
2022,Will Dormann CERT/CC,other,1
2022,HyungSeok Joo,other,1
2022,Troy532,other,1
2022,Bing Sun,other,1
2022,jdgregson,other,1
2022,"Marcin ""Icewall"" Noga of Cisco Talos with Cisco Talos",other,1
2022,Mat Powell & Michael DePlante (@izobashi) of Trend Micro Zero Day Initiative,other,1
2022,YanZiShuang@BigCJTeam of cyberkl,other,1
2022,Microsoft Threat Intelligence Center (MSTIC),other,1
2022,Tim Cluff,other,1
2022,goodbyeselene,other,1
2022,RGFulw,other,1
2022,namnp with Viettel Cyber Security,other,1
2022,"Zhang WangJunJie, He YiSheng, Li WenYue, Zhu ZhiQuan with Hillstone Network Security Research Institute",other,1
2022,Mo Khan with Microsoft,other,1
2022,Or Yair ( @oryair1999 ) with SafeBreach Labs,other,1
2022,Lidor Ben Shitrit with Orca Security,other,1
2022,Lewis Lee(@LewisLee53) & Chunyang Han(@Ver0759) & Zhiniang Peng (@edwardzpeng) with Sangfor,other,1
2022,hades_kito working with Trend Micro Zero Day Initiative,other,1
2022,Robert Stokes with Illume Security,other,1
2022,Chancen of 73lab with Qingteng,other,1
2022,Yongil Lee with SSD Secure DIsclosure,other,1
2022,Edward Thomson,other,1
2022,Thomas Shadwell (zemnmez) with Google,other,1
2022,Narendra Bhati with Lead Penetration Tester at Suma Soft Pvt. Ltd. Pune India,other,1
2022,Giuseppe Trotta,other,1
2022,UK National Cyber Security Centre (NCSC) and the National Security Agency (NSA),other,1
2022,YanZiShuang(晏子霜) @Big CjTeam Of CyberKunlun,other,1
2022,Dolev Taler with Varonis,other,1
2022,Martin Zak with Zaber Technologies Inc.,other,1
2022,Haifei Li of CyberKL Kunlun Lab (https://cyberkl.com),other,1
2022,Hou Xiantong(@Bl1nnnk) of Wuheng Lab with ByteDance,other,1
2022,Bien Pham (@bienpnn) from Team Orca of Sea Security working with Trend Micro Zero Day Initiative,other,1
2022,Vasco Franco with Trail of Bits,other,1
2022,Spotlight,other,1
2022,Cody Thomas with SpecterOps,other,1
2022,Mahendra Mishra of Microsoft's Windows Servicing and Delivery Group,other,1
2022,xi4oyu and Quan Jin with DBAPPSecurity WeBin Lab,other,1
2022,Graham Esau with Vonage,other,1
2022,George Hughey of MSRC Vulnerabilities & Mitigations,other,1
2022,Mickey Jin with Trend Micro,other,1
2022,Jan Reilink,other,1
2022,Ceri Coburn with Pen Test Partners,other,1
2022,Quan Luo,other,1
2022,@decoder_it working with Trend Micro Zero Day Initiative,other,1
2022,Bulat Zagartdinov with Group-IB,other,1
2022,Félix Martel-Denis,other,1
2022,Vladimir Abramzon with Microsoft Offensive Research Security Engineering,other,1
2022,z0mbie,other,1
2022,"Valentina Palmiotti, IBM X-Force Red",other,1
2022,yzh with KunLun Lab,other,1
2022,Zscaler ThreatLabz with Zscaler,other,1
2022,CrowdStrike,other,1
2022,"Genwei Jiang with Mandiant, FLARE OTF",other,1
2022,Brandon Colley with Trimarc Security,other,1
2023,Anonymous,other,75
2023,Yuki Chen with Cyber KunLun,other,49
2023,kap0k,other,48
2023,Mateusz Jurczyk of Google Project Zero,other,32
2023,k0shl with Kunlun Lab,other,30
2023,Mat Powell of Trend Micro Zero Day Initiative,other,23
2023,Jarvis_1oop of vulnerability research institute,other,20
2023,bee13oy with Cyber Kunlun Lab,other,19
2023,batram,other,16
2023,Piotr Bazydlo (@chudypb) of Trend Micro Zero Day Initiative,other,15
2023,ziming zhang with Ant Security Light-Year Lab,other,14
2023,Wei in Kunlun Lab with Cyber KunLun,other,14
2023,Microsoft Offensive Research & Security Engineering with Microsoft,other,13
2023,HAO LI of VenusTech ADLab,other,12
2023,George Hughey with MSRC Vulnerabilities and Mitigations,other,12
2023,goodbyeselene,other,10
2023,Marcin Wiazowski working with Trend Micro Zero Day Initiative,other,10
2023,Azure Yang with Kunlun Lab,other,9
2023,Jarvis_1oop,other,9
2023,Ben Barnea with Akamai Technologies,other,9
2023,Lidor B. with Orca Security,other,9
2023,Anonymous working with Trend Micro Zero Day Initiative,other,8
2023,Filip Dragović,other,8
2023,Microsoft’s Windows Servicing and Delivery Group – Network Security and Containers (NSC) Team,other,8
2023,Keqi Hu,other,7
2023,Andrew Ruddick with Microsoft Security Response Center,other,7
2023,Microsoft Offensive Research and Security Engineering (MORSE),other,7
2023,Abdelhamid Naceri,other,6
2023,YanZiShuang@BigCJTeam of cyberkl,other,6
2023,greenbamboo,other,6
2023,wkai with Codesafe Team of Legendsec at QI-ANXIN Group,other,6
2023,ycdxsb with VARAS@IIE,other,5
2023,Zammis Clark,other,5
2023,OUYANG FEI,other,5
2023,CHEN QINGYANG with Topsec Alpha Team,other,5
2023,Polar Bear,other,5
2023,Martin Wrona (martin_jw) with Digitec Galaxus AG,other,5
2023,zcgonvh with 360 noah lab,other,5
2023,Microsoft Threat Intelligence,other,5
2023,Microsoft Offensive Research & Security Engineering,other,4
2023,Naceri with MSRC Vulnerabilities & Mitigations,other,4
2023,George Hughey with MSRC Vulnerabilities & Mitigations,other,4
2023,zcgonvh,other,4
2023,Rocco Calvi (@TecR0c) with TecSecurity,other,4
2023,Filip Dragovic with Infigo IS,other,4
2023,Dor Dali with Cyolo,other,4
2023,Jun Kokatsu,other,4
2023,B1aN,other,4
2023,Haifei Li with Check Point Research,other,3
2023,Filip Dragović with Infigo IS,other,3
2023,Kai Lu with Zscaler's ThreatLabz,other,3
2023,Wayne Low of Fortinet's FortiGuard Lab,other,3
2023,b2ahex,other,3
2023,Zeze with TeamT5,other,3
2023,Anonymous with SSD Secure Disclosure,other,3
2023,Kim Dong-Uk (@justlikebono),other,3
2023,Bill Demirkapi with Microsoft,other,3
2023,nicolas joly,other,3
2023,Chris81,other,3
2023,Erik Egsgard with Field Effect Software,other,3
2023,willJ of vulnerability research institute,other,3
2023,JeongOh Kyea with THEORI,other,3
2023,Ahmed ElMasry,other,3
2023,Hafiizh with https://www.linkedin.com/in/hafiizh-7aa6bb31/,other,3
2023,Naceri with MSRC V&M,other,3
2023,Jang (Nguyễn Tiến Giang) of StarLabs SG working with Trend Micro Zero Day Initiative,other,3
2023,Lê Hữu Quang Linh with STAR Labs SG Pte. Ltd.,other,3
2023,Adel from MSRC's V&M,other,3
2023,Microsoft Input and Composition Servicing team,other,2
2023,Microsoft Word Team,other,2
2023,ze0r with venustech ADLAB,other,2
2023,Muhammad R. Maulana,other,2
2023,Sazzad Mahmud Tomal,other,2
2023,Quan Luo with Codesafe Team of QI-ANXIN Legendsec Group,other,2
2023,Laith AL-Satari,other,2
2023,Quan Jin with DBAPPSecurity WeBin Lab,other,2
2023,Dolev Taler with Varonis,other,2
2023,Nitesh Surana (@_niteshsurana) of Project Nebula Trend Micro Zero Day Initiative,other,2
2023,Daniel F.,other,2
2023,wh1tc & Zhiniang Peng with Sangfor,other,2
2023,Lê Trần Hải Tùng and Namnp of Viettel Cyber Security,other,2
2023,RanchoIce,other,2
2023,Wenguang Jiao,other,2
2023,Felix Boulet,other,2
2023,m4yfly with TianGong Team of Legendsec at Qi'anxin Group,other,2
2023,Nguyễn Hồng Quang (@quangnh89) with Viettel Cyber Security,other,2
2023,Lê Trần Hải Tùng (@tacbliw) with Viettel Cyber Security,other,2
2023,Microsoft Threat Intelligence Microsoft Security Response Center,other,2
2023,R4nger & Zhiniang Peng,other,2
2023,Adrian Denkiewicz with Doyensec,other,2
2023,lm0963 with From TianGong Team of Legendsec at Qi'anxin Group,other,2
2023,Eduardo Braun Prado working with Trend Micro Zero Day Initiative,other,2
2023,Dhanesh Kizhakkinan with Mandiant,other,2
2023,Dimitrios Valsamaras with Microsoft,other,2
2023,insu of 78ResearchLab working with Trend Micro Zero Day Initiative,other,2
2023,khangkito - Tran Van Khang (VinCSS) working with Trend Micro Zero Day Initiative,other,2
2023,Michael Heinzl,other,2
2023,Piotr Bazydlo (@chudypb) working with Trend Micro Zero Day Initiative,other,2
2023,danny odler,other,2
2023,Jordan Hopkins - Rootshell Security,other,2
2023,Greg Linares (@Laughing_Mantis),other,2
2023,Guanghui Xia(@ze0r) with Hebei HuaCe,other,2
2023,R4nger,other,2
2023,liubenjin with Codesafe Team of Legendsec at QI-ANXIN Group,other,2
2023,Fraunhofer FKIE CA&D,other,2
2023,Markus Wulftange with CODE WHITE GmbH,other,2
2023,Or Yair with SafeBreach,other,2
2023,ThunderJ with KunlunLab,other,2
2023,Paul Gerste with Sonar,other,2
2023,"Kevin Jones, GitHub",other,2
2023,Anonymous Trend Micro Zero Day Initiative,other,2
2023,Eduardo Braun Prado,other,2
2023,"Koh M. Nakagawa with FFRI Security, Inc.",other,2
2023,Will Dormann with Vul Labs,other,2
2023,Microsoft Security Response Center,other,2
2023,Stav Nir,other,2
2023,HongZhenhao with TianGong Team of Legendsec at Qi'anxin Group,other,2
2023,"Luke Papandrea, Microsoft Corporation",other,2
2023,TALHA GÜNAY,other,2
2023,jackery,other,2
2023,FooBar,other,1
2023,Sagi Tzadik with Wiz,other,1
2023,xi4oyu and Quan Jin,other,1
2023,Tomer Bar with SafeBreach,other,1
2023,Shmuel Cohen with SafeBreach,other,1
2023,Microsoft WSD EPIN CoreNET,other,1
2023,Junoh Lee with Theori,other,1
2023,Michael DePlante (@izobashi) of Trend Micro Zero Day Initiative,other,1
2023,Erik Donker with Vattenfall,other,1
2023,SolidSnail,other,1
2023,Rafael with Google Vrp,other,1
2023,Aapo Oksman with Nixu Cybersecurity,other,1
2023,cfj,other,1
2023,Matt Graeber with Red Canary,other,1
2023,k0shl of Kunlun Lab,other,1
2023,Wei with Kunlun Lab with Cyber KunLun,other,1
2023,ChengBin Wang with ZheJiang Guoli Security Technology and ze0r with Venustech ADLAB,other,1
2023,Team BT5 (BoB 11th) working with Trend Micro Zero Day Initiative,other,1
2023,John Askew with Terrapin Labs,other,1
2023,Radha Polaiah of NetApp,other,1
2023,STAR LABS,other,1
2023,Boris Larin (oct0xor) with Kaspersky,other,1
2023,Genwei Jiang with Mandiant,other,1
2023,Andrei Vlad Lutas of Bitdefender Alyssa Milburn and Ke Sun of Intel,other,1
2023,Herbert Mauerer with Microsoft,other,1
2023,Bing Sun with Trellix Advanced Research Center,other,1
2023,Sagi Tzadik with Wiz.io,other,1
2023,Tomer Bar and Omer Attias with SafeBreach,other,1
2023,Steve Walker with WCRIBMA,other,1
2023,James Forshaw with Google Project Zero,other,1
2023,Le Qi Chen working with Trend Micro Zero Day Initiative,other,1
2023,Karmaz with AFINE,other,1
2023,Alexander Kirk with Viasat,other,1
2023,Rich Warren with NCC Group FSAS,other,1
2023,Soroush Dalili,other,1
2023,g0st1,other,1
2023,linfeng of HeBei HuaCe,other,1
2023,Justin Decker,other,1
2023,TJ with FuzzWorks,fuzz,1
2023,Lucas Leong (@_wmliang_) of Trend Micro Zero Day Initiative,other,1
2023,Vladimir Egorov,other,1
2023,Marcos Oviedo with FleetDM,other,1
2023,Christoffer81,other,1
2023,Richard Clifford with RootshellSecurity,other,1
2023,Nguyn Tin Giang of STAR Labs,other,1
2023,Dan Cabrera with Cross the Divide,other,1
2023,Office Security Team and Excel Engineering Team,other,1
2023,Brennan Conroy,other,1
2023,Benoit Foucher,other,1
2023,Guy Arazi with Microsoft,other,1
2023,Vladimir Abramzon with Microsoft,other,1
2023,João Domingos (@_r0ny),other,1
2023,Martin Minchev,other,1
2023,Darrick Joo,other,1
2023,ErPaciocco,other,1
2023,guopengfei with QiAnXin Group,other,1
2023,Fei Deng,other,1
2023,Josef Haji Karimian,other,1
2023,"Kaixuan Luo with Summer Intern @ Samsung Research America, PhD Student @ The Chinese University of Hong Kong",other,1
2023,Adonis Fung with Samsung Research America,other,1
2023,Xianbo Wang (@sanebow) with The Chinese University of Hong Kong,other,1
2023,Wing Cheong Lau with The Chinese University of Hong Kong,other,1
2023,Tomer Bar with SafeBreach and Shmuel Cohen with SafeBreach,other,1
2023,Michael Maltsev with Island,other,1
2023,Jeremy Asbury with Mandiant,other,1
2023,Andrew Oliveau with Mandiant,other,1
2023,Sam Pope with MSRC Vulnerabilities & Mitigations,other,1
2023,Irwin Villalobos and Geoffrey Antos with Microsoft,other,1
2023,Shih-Fong Peng (@_L4ys) with TRAPA Security,other,1
2023,Ryan Emmons with Converge Technology Solutions,other,1
2023,Andreas with Microsoft,other,1
2023,Alex Gough with Chrome Security Team,other,1
2023,Anton Garcia Dosil,other,1
2023,Khiem Tran,other,1
2023,Legit Security (LinkedIn) with Legit Security,other,1
2023,Denis Faiustov,other,1
2023,Ruslan Sayfiev,other,1
2023,Erik Donker with Vattenfall | On Twitter,other,1
2023,Steffen Langenfeld and Sebastian Biehler,other,1
2023,Andrej Šimko with Accenture,other,1
2023,hexb1n,other,1
2023,Nguyễn Tiến Giang (Jang) with STAR Labs SG Pte. Ltd.,other,1
2023,Nicolas Joly of MSRC,other,1
2023,Tobias Johansson with Crayon,other,1
2023,Kevin with Crayon,other,1
2023,Yiming Xiang with NSFOCUS TIANJI LAB,other,1
2023,William Brown with SUSE,other,1
2023,Hossein Lotfi of Trend Micro Zero Day Initiative,other,1
2023,4nyL1nK,other,1
2023,Nick Landers with NetSPI,other,1
2023,Jason Fisher,other,1
2023,Andrei Popov,other,1
2023,HuanGMz,other,1
2023,Genwei Jiang and Dhanesh Kizhakkinan of Mandiant,other,1
2023,Zhiniang Peng (@edwardzpeng) & Zesen Ye (@wh1tc) with Sangfor,other,1
2023,liubenjin with Codesafe Team of Legendsec at Qi'anxin Group,other,1
2023,Wudan,other,1
2023,"Hidetake Jo, Rick Cole, Charlie Hurel, and Matthew Mesa",other,1
2023,Haifei Li with EXPMON,other,1
2023,Joshua J. Drake,other,1
2023,Microsoft Threat Intelligence Center (MSTIC) Microsoft Security Response Center (MSRC),other,1
2023,luckyu with NSFOCUS TIANYUAN LAB,other,1
2023,Andrey Shaporev with Netwrix,other,1
2023,David Fiser of Trend Micro Zero Day Initiative (Project Nebula),other,1
2023,Juho Nokela with M-Files,other,1
2023,Johan Gorter with AFAS Software,other,1
2023,Alexander Clouter with coreMem Limited and Alan DeKok with NetworkRADIUS,other,1
2023,Ben Lincoln with Bishop Fox,other,1
2023,QueryX Team of Theori working with Trend Micro Zero Day Initiative,other,1
